"output_yield","planted_area","harvested_area","production_ton","yield_ha_area","sale_price","fertilizer_use","cost","Temp","RainDay","Rainfall"
459,393746,310950,180624,581,10236.17,49.83,4842.66,15,17,3
346,754673,465791,261192,561,10207.64,37.42,4842.66,21,11,4
505,323523,245843,163434,665,10342.5,50.49,4842.66,19,17,9
553,786358,684104,434558,635,10270.45,50.5,4842.66,17,5,7
668,1287900,1264212,859859,680,10556.55,55.05,4842.66,24,8,0
548,336607,266200,184378,693,10298.33,48.5,4842.66,0,5,10
411,943833,597502,387578,649,10210.64,36.38,4842.66,13,2,3
517,117112,89354,60567,678,10402.78,47.76,4842.66,10,17,10
498,110063,79847,54818,687,10306.82,47.4,4842.66,15,8,0
556,322647,235085,179440,763,10402.78,50.41,4842.66,2,13,0
474,436331,361310,206966,573,10354.29,40.69,4842.66,0,10,0
402,459240,411713,184726,449,10192.27,33.22,4842.66,21,7,10
559,720824,676953,403232,596,10037.75,43.84,4842.66,19,13,2
350,783359,778455,274191,352,9944.29,27.68,4842.66,24,14,9
335,26558,25753,8905,346,10333.17,22.48,4842.66,19,0,4
403,22049,21257,8895,418,10333.17,26.35,4842.66,22,13,10
404,22511,20795,9097,437,10115.83,32.83,4842.66,20,2,3
434,87197,79640,37823,475,10004.58,26.01,4842.66,7,5,10
733,37367,36701,27385,746,10399.58,40.06,4842.66,7,13,7
640,13551,13395,8674,648,10692.3,39.48,4842.66,10,0,1
549,403597,369604,221648,600,10686.6,44.57,4842.66,11,11,3
586,413388,357577,242394,678,10608.75,38.58,4842.66,5,6,1
665,336273,326822,223782,685,10515.7,54.11,4842.66,19,15,0
725,2944,2882,2134,740,10824.6,47.89,4842.66,18,8,9
684,310937,307534,212609,691,10710,47.79,4842.66,28,1,4
477,46778,45367,22313,492,10715,30.81,4842.66,2,11,1
393,7020,6480,2756,425,11633.33,31.77,3836.4,15,11,8
301,760,730,229,314,11633.33,11.84,3836.4,3,6,5
371,8409,8016,3120,389,11633.33,30.56,3836.4,17,1,0
310,1747,1702,542,318,11633.33,25.19,3836.4,25,11,1
434,76,76,33,434,11633.33,26.32,3836.4,14,17,9
327,3808,3690,1244,337,11633.33,9.45,3836.4,27,8,3
396,17186,16691,6801,407,11633.33,28.16,3836.4,23,17,10
371,327140,319330,121389,380,11633.33,34.63,3836.4,19,11,7
404,152462,124145,61534,496,11633.33,31.3,3836.4,11,1,2
454,233697,194753,106184,545,11633.33,32.56,3836.4,8,16,10
391,40170,38840,15711,405,11633.33,30.15,3836.4,27,12,2
418,119349,117750,49873,424,11633.33,30.86,3836.4,11,8,7
356,53163,52883,18946,358,11633.33,27.82,3836.4,19,5,6
392,73582,73220,28816,394,11633.33,27.82,3836.4,4,15,0
606,310898,309836,188293,608,9493.17,26.39,4557.14,24,16,1
516,198132,192633,102333,531,9493.17,27.35,4557.14,10,2,8
562,34982,33804,19657,581,9493.17,24.3,4557.14,19,12,2
573,12392,12047,7104,590,9493.17,28.55,4557.14,9,13,1
633,149597,143107,94676,662,9493.17,29.17,4557.14,26,9,2
428,102933,101262,44090,435,9493.17,13.74,4557.14,5,1,6
442,257236,241260,113669,471,10043,20.54,4557.14,5,8,6
601,1425633,1415211,856868,605,9211.67,37.1,4557.14,16,9,2
570,1099486,1072985,626622,584,9446.67,37.86,4557.14,10,16,1
643,11456,11240,7364,655,9493.17,25.72,4557.14,14,17,5
503,3381,3340,1702,510,9493.17,19.62,4557.14,3,8,10
627,532907,528964,334088,632,9716.1,36.74,4557.14,23,14,3
610,1391395,1381893,848881,614,9748.33,35.52,4557.14,30,13,0
610,1810184,1794141,1104458,616,9304.17,38.98,4557.14,19,5,2
558,2509912,2448133,1400735,572,9294.08,42.07,4557.14,11,8,5
619,606297,603040,375467,623,10107.36,41.97,4557.14,24,13,6
551,956415,942310,526583,559,9810,29.04,4557.14,29,14,8
414,9044,8745,3748,429,10554.67,16.53,4153.09,24,5,5
270,152900,102603,41256,402,10446,16.32,4153.09,3,17,4
307,359729,302666,110332,365,10554.67,17.62,4153.09,3,2,3
353,92562,84325,32633,387,10554.67,20.82,4153.09,2,5,1
249,102801,82153,25633,312,10554.67,16.42,4153.09,1,12,7
299,486352,428018,145206,339,10000,18.59,4153.09,3,4,8
349,449237,442614,156933,355,10554.67,16.37,4153.09,20,9,1
262,85392,68506,22363,326,10554.67,18.96,4153.09,12,2,4
297,652063,526910,193625,367,10925,20.77,4153.09,5,6,3
269,629240,525570,169522,323,10554.67,16.66,4153.09,3,6,1
327,2486026,2368806,812552,343,10554.67,22.03,4153.09,8,8,3
353,2689296,2586066,948214,367,10554.67,30.83,4153.09,4,11,9
340,3181296,2851129,1080900,379,10554.67,31.13,4153.09,22,3,2
323,2803793,2421086,906625,374,10554.67,32.13,4153.09,22,10,0
302,1203570,965150,363025,376,10554.67,26.95,4153.09,7,7,5
275,2076863,1506791,570523,379,10554.67,29.39,4153.09,1,6,4
301,426900,353699,128661,364,10554.67,25.06,4153.09,7,1,2
278,667615,542353,185743,342,10554.67,23.8,4153.09,27,5,4
330,917372,821441,302499,368,10554.67,20.17,4153.09,3,12,2
276,3243289,2532096,896365,354,10554.67,29.26,4153.09,17,0,4
626,405427,400135,253816,634,9642.92,50.5,5258.63,15,10,3
546,738780,723155,403685,558,9655.42,39.86,5258.63,14,14,2
692,316974,314592,219449,698,9640.83,49.73,5258.63,30,3,6
659,787593,784678,519376,662,9680.42,52.97,5258.63,24,10,7
694,1212173,1196404,841281,703,9866.25,53.87,5258.63,18,2,7
668,345606,345120,230754,669,9661.67,47.42,5258.63,10,12,0
643,959758,941648,616768,655,9559.58,41.79,5258.63,9,6,6
717,119324,118210,85569,724,9559.58,48.83,5258.63,18,9,2
674,113302,112520,76362,679,9559.58,46.04,5258.63,3,12,8
741,338306,337476,250525,742,9661.67,49.94,5258.63,16,12,5
563,457979,452485,257742,570,9555,44.3,5258.63,7,11,8
367,457728,400277,168016,420,9465,34.52,5258.63,29,2,5
620,736547,720460,456374,633,9855.83,45.96,5258.63,3,8,0
275,777303,689112,213457,310,9942.73,27.24,5258.63,27,1,2
368,26395,26395,9715,368,9727.08,25,5258.63,16,13,1
398,21804,21612,8675,401,9727.08,27.88,5258.63,23,10,2
417,21760,21580,9064,420,9396,30.56,5258.63,14,16,1
456,85862,79251,39125,494,10082.22,28.17,5258.63,14,12,0
799,45139,44993,36045,801,9881.44,40.43,5258.63,29,12,0
679,14118,13988,9584,685,9868.73,37.97,5258.63,27,1,3
748,405611,401106,303371,756,9960.64,48.49,5258.63,16,13,0
604,420433,411962,253828,616,9734.83,39.06,5258.63,4,4,10
669,335574,328961,224353,682,10062.36,56.8,5258.63,7,4,5
639,3554,3490,2272,651,10531.75,48.68,5258.63,15,6,2
699,320271,319810,223873,700,9863.33,46.74,5258.63,30,3,5
547,45904,44179,25110,568,9802.17,33.33,5258.63,21,12,4
364,6859,6731,2498,371,13034.38,35.57,4143.48,10,7,9
332,772,772,256,332,13034.38,14.25,4143.48,0,11,8
366,7791,7478,2852,381,13034.38,30.68,4143.48,24,15,6
321,1718,1718,552,321,13034.38,27.36,4143.48,0,4,6
493,69,69,34,493,13034.38,28.99,4143.48,15,13,2
346,3252,3252,1125,346,13034.38,12.61,4143.48,3,4,8
383,13189,13189,5046,383,13034.38,29.49,4143.48,5,11,1
450,331048,321182,149050,464,13034.38,36.63,4143.48,16,15,0
410,144888,128090,59442,464,13034.38,34.12,4143.48,12,2,5
562,228862,227023,128571,566,13034.38,35.33,4143.48,21,1,10
386,32881,32459,12677,391,13034.38,32.51,4143.48,24,4,2
369,109616,107900,40492,375,13034.38,27.13,4143.48,20,12,6
230,31545,31239,7248,232,13034.38,25.52,4143.48,8,10,7
349,69220,68832,24144,351,13034.38,25.52,4143.48,9,8,1
608,295485,289849,179655,620,7684.75,25.51,4825.24,22,10,10
562,210477,202605,118288,584,7684.75,26.36,4825.24,16,2,10
539,34958,33879,18842,556,7684.75,23.22,4825.24,13,10,0
553,13014,12138,7197,593,7684.75,26.16,4825.24,1,15,1
675,147172,142082,99341,699,7684.75,28.19,4825.24,7,8,5
392,113540,112147,44508,397,7684.75,12.44,4825.24,25,16,2
445,250890,236963,111646,471,7826.09,20.21,4825.24,26,10,3
607,1402632,1393783,851398,611,7407.67,35.66,4825.24,5,8,8
572,1080352,1060770,617961,583,7968.92,36.33,4825.24,0,5,5
614,11204,11057,6879,622,7684.75,27.83,4825.24,16,16,10
557,2674,2648,1489,562,7684.75,21.58,4825.24,30,12,1
630,503223,497853,317030,637,8070,36.05,4825.24,4,3,1
607,1356313,1328329,823282,620,7829.17,34.58,4825.24,15,3,10
614,1798138,1782580,1104591,620,7511.25,38.72,4825.24,2,12,2
581,2429052,2346947,1410436,601,7746.75,40.52,4825.24,9,4,3
624,593110,587286,370101,630,7833,41.05,4825.24,20,12,7
556,954243,921476,530559,576,7523.75,28.04,4825.24,21,4,2
400,10245,9890,4098,414,7682,16.44,4380.22,1,16,5
312,130256,129680,40640,313,7682,16.38,4380.22,13,14,10
349,295702,286760,103200,360,7682,18.6,4380.22,6,16,5
337,80471,79710,27119,340,7682,20.17,4380.22,14,14,0
280,85438,79254,23923,302,7682,17.27,4380.22,0,10,4
324,453842,427954,147045,344,7682,18.4,4380.22,7,15,6
368,440024,427472,161929,379,7682,16.22,4380.22,2,12,4
356,82457,81801,29355,359,7682,18.44,4380.22,20,14,6
347,654722,594834,227189,382,7682,21.14,4380.22,23,12,8
327,601759,584288,196775,337,7682,16.62,4380.22,9,17,6
322,2200174,2083070,708456,340,7682,21.4,4380.22,1,6,7
344,2690243,2371155,925444,390,7682,30.4,4380.22,11,13,1
356,3143692,2923366,1119154,383,7682,28.53,4380.22,8,14,5
338,2509740,2312971,848292,367,7682,29.82,4380.22,16,9,6
336,1198161,1077792,402582,374,7682,28.39,4380.22,16,13,5
340,2044165,1906944,695016,364,7682,28.36,4380.22,11,14,6
362,363788,363104,131691,363,7682,24.83,4380.22,28,13,4
290,632071,563916,183301,325,7682,24.19,4380.22,26,10,0
310,856050,718011,265376,370,7682,18.82,4380.22,14,8,7
297,3024014,2451576,898132,366,7682,28.01,4380.22,23,11,9
630,389103,380174,245028,645,7823.75,48.94,5585.68,29,3,0
545,745476,706136,406163,575,7810.83,40.33,5585.68,4,12,10
698,316217,315264,220723,700,7834.17,49.58,5585.68,27,12,4
671,794856,792795,533044,672,7818.33,51.09,5585.68,11,8,7
709,1218261,1215037,863767,711,7893.75,52.06,5585.68,22,0,6
656,343606,337577,225439,668,7733.75,45.78,5585.68,11,9,2
666,922179,917145,614555,670,7710.42,42.53,5585.68,11,15,2
730,113568,113354,82849,731,7703.75,49.46,5585.68,0,1,7
673,109481,108671,73676,678,7687.08,46.31,5585.68,16,17,3
746,328031,327567,244740,747,7734.17,48.39,5585.68,21,11,8
562,412857,402576,231935,576,7841.67,43.01,5585.68,24,0,10
366,462145,395281,169145,428,7703.75,34.65,5585.68,8,1,9
630,709554,696145,447019,642,7656.58,44.8,5585.68,10,0,5
298,776134,699953,231288,330,7810.17,26.74,5585.68,6,2,9
361,24481,23005,8838,384,7809.5,25.65,5585.68,14,12,7
396,20680,20032,8185,409,7809.5,28.14,5585.68,8,1,9
401,21410,19747,8594,435,7837.58,31.29,5585.68,29,15,0
459,81745,76432,37508,491,7007,27.79,5585.68,19,15,6
800,32538,32348,26022,804,7688.75,41.74,5585.68,2,17,3
700,13397,13297,9383,706,7727.58,38.59,5585.68,12,11,0
755,398750,398076,301093,756,7766.92,49,5585.68,7,4,6
614,421162,417240,258752,620,7826.67,39.87,5585.68,10,14,3
684,330155,327493,225863,690,7897.33,50.49,5585.68,30,1,4
711,4177,4177,2970,711,8101,47.88,5585.68,22,4,3
703,321838,316660,226393,715,7871.33,44.14,5585.68,20,9,1
552,45683,44164,25218,571,7859.7,33.93,5585.68,9,8,2
364,7013,6886,2554,371,7682,36.36,4355.47,14,7,7
331,865,857,286,334,7490,13.87,4355.47,9,1,9
388,7391,7266,2865,394,7682,30.44,4355.47,14,8,6
313,1611,1532,505,330,7682,28.55,4355.47,11,2,10
492,65,65,32,492,7682,30.77,4355.47,20,12,2
308,5023,4908,1546,315,7682,12.74,4355.47,5,6,0
379,12928,12787,4906,384,7682,30.24,4355.47,0,5,1
451,322985,315520,145666,462,7682,33.88,4355.47,8,7,0
454,141097,136747,64021,468,7682,32.55,4355.47,26,12,10
512,227671,199898,116665,584,7682,33.31,4355.47,16,13,5
392,30400,30306,11919,393,7682,33.06,4355.47,16,4,5
352,94322,88837,33198,374,7682,28,4355.47,29,0,4
350,42040,41659,14725,353,7682,25.81,4355.47,29,3,7
366,50123,49488,18331,370,7682,25.81,4355.47,9,13,1
588,310485,309683,182610,590,7631,25.28,4966.68,7,5,5
555,180246,180148,99977,555,7631,25.51,4966.68,2,15,4
521,32860,32843,17129,522,7631,23.2,4966.68,23,12,9
604,10233,10233,6182,604,7631,24.84,4966.68,18,3,1
653,138560,138194,90511,655,7631,25.47,4966.68,9,2,8
379,109325,109135,41442,380,7631,12.87,4966.68,16,10,1
429,231579,230255,99352,431,7284.17,19.07,4966.68,6,7,8
581,1294288,1287479,751811,584,7475.58,34.14,4966.68,3,9,0
557,1004712,981535,559622,570,7697.42,33.9,4966.68,13,1,6
577,9804,9776,5658,579,7631,29.04,4966.68,15,16,1
548,2596,2579,1423,552,7631,20.83,4966.68,5,6,10
615,505773,502724,311094,619,7841.25,33.85,4966.68,9,4,2
576,1279574,1264728,737562,583,7760.67,32.15,4966.68,1,1,1
586,1641792,1626702,961333,591,7532.83,34.57,4966.68,14,0,2
576,2344687,2333304,1350287,579,7539.7,35.72,4966.68,3,7,6
610,544689,537038,332399,619,7686.33,36.95,4966.68,15,10,2
548,903272,894777,495293,554,7674.17,26.61,4966.68,8,0,9
372,9570,9286,3562,384,7798,14.73,4466.26,1,7,8
313,128406,125032,40253,322,7798,16.58,4466.26,10,1,10
352,302462,295497,106358,360,7798,17.83,4466.26,17,1,7
366,76564,75045,28036,374,7798,20.38,4466.26,11,16,1
272,90256,88247,24514,278,7798,17.25,4466.26,21,1,5
316,476012,462222,150263,325,7798,17.47,4466.26,30,0,6
354,439069,426213,155364,365,7798,16.43,4466.26,21,17,1
378,83511,82627,31563,382,7798,18.13,4466.26,7,13,4
354,649671,610238,230247,377,7798,20.93,4466.26,20,14,4
316,556024,517221,175696,340,7798,16.79,4466.26,1,17,6
306,2230563,2118231,682305,322,7798,21.27,4466.26,14,13,9
358,2687358,2641815,962586,364,7798,28.76,4466.26,10,2,9
372,3132603,3076861,1164766,379,7798,28.91,4466.26,8,4,5
359,2521113,2380577,905636,380,7798,29.7,4466.26,21,3,10
364,1178392,1130217,428457,379,7798,27.54,4466.26,3,5,1
360,2037882,1970651,734256,373,7798,27.67,4466.26,13,4,2
359,370245,362918,132895,366,7798,23.85,4466.26,14,1,9
285,639003,548423,182365,333,7798,23.64,4466.26,4,8,3
285,844044,696913,240256,345,7798,18.06,4466.26,21,1,7
300,3008166,2566841,902633,352,7798,27.06,4466.26,6,8,6
652,357841,354263,233361,659,7761.3,46.08,5758.88,12,7,7
515,675396,620509,347528,560,8017.83,37.68,5758.88,27,2,5
679,307583,307432,208795,679,7957.92,49,5758.88,29,15,4
667,770380,757200,513783,679,8054.75,49.36,5758.88,11,6,9
736,1306418,1306062,960958,736,7871.67,50.21,5758.88,4,9,6
647,358242,354374,231781,654,7976.58,44.94,5758.88,30,9,8
649,822025,813631,533878,656,7885,40.13,5758.88,11,11,6
699,102229,102052,71500,701,7825.56,45.07,5758.88,9,15,8
667,96509,96470,64380,667,7845.83,41.07,5758.88,19,1,7
700,313747,313532,219638,701,7868.5,46.53,5758.88,25,12,4
574,401618,399860,230653,577,7780.58,34.84,5758.88,16,14,8
433,476672,472629,206382,437,7709.83,32.69,5758.88,29,2,6
644,724521,720225,466750,648,7825.58,42.93,5758.88,4,0,5
317,764642,741027,242284,327,7795.83,27.3,5758.88,1,17,8
368,21294,21022,7836,373,7911.58,23.95,5758.88,6,5,10
415,17840,17648,7409,420,7911.58,27.3,5758.88,1,5,2
469,20950,20829,9825,472,7631.92,31.6,5758.88,0,16,2
485,79597,78748,38588,490,7716.67,27.79,5758.88,29,0,9
795,38389,38287,30522,797,7745.42,40.09,5758.88,28,15,10
699,11543,11456,8073,705,7706.5,40.28,5758.88,21,16,8
739,359925,359525,265957,740,7860.67,46.77,5758.88,28,5,8
573,413002,391695,236485,604,7844.33,39.42,5758.88,4,4,0
663,319721,314538,211894,674,7886.67,46.65,5758.88,14,7,4
702,3759,3759,2639,702,7915.1,43.89,5758.88,28,5,2
683,309329,302146,211231,699,7879,41.66,5758.88,6,6,7
532,45398,43259,24149,558,7870.67,32.16,5758.88,11,7,0
383,6090,6050,2333,386,7798,34.98,4416.52,2,15,2
330,1171,1159,387,334,7707.17,11.1,4416.52,19,2,6
380,7021,6990,2667,382,7798,28.34,4416.52,10,7,0
323,1404,1389,453,326,7798,27.07,4416.52,30,15,1
492,63,62,31,500,7798,31.75,4416.52,24,9,6
305,6482,6449,1979,307,7798,12.34,4416.52,19,14,1
377,12196,12100,4593,380,7798,26.81,4416.52,26,11,4
445,295077,292579,131378,449,7798,32.14,4416.52,29,1,7
414,136348,134793,56516,419,7798,30.12,4416.52,29,3,8
525,205396,204447,107744,527,7798,32.14,4416.52,2,12,0
390,26216,26138,10217,391,7798,33.11,4416.52,29,2,7
373,94287,93084,35129,377,7798,25.67,4416.52,28,1,4
354,41201,40787,14582,358,7798,25.19,4416.52,3,13,8
326,54394,46977,17733,377,7798,25.19,4416.52,11,2,7
547,432348,421126,236494,562,7636.42,24.84,4557.64,21,17,3
448,416160,397614,186440,469,7636.42,24.21,4557.64,8,2,1
490,54962,53053,26931,508,7636.42,21.67,4557.64,5,11,7
578,14157,14027,8183,583,7636.42,24.82,4557.64,12,10,0
615,118558,116787,72913,624,7636.42,25.46,4557.64,13,1,7
390,89711,86928,34987,402,7636.42,12.77,4557.64,11,8,2
408,190463,186916,77709,416,7451.43,18.08,4557.64,4,0,7
572,1175940,1163107,672638,578,7565.83,34.28,4557.64,18,9,8
441,915180,753895,403594,535,7889.5,32.52,4557.64,11,15,9
524,39267,39037,20576,527,7636.42,27.96,4557.64,22,6,8
521,9011,8956,4695,524,7636.42,19.69,4557.64,20,6,5
460,469696,383757,216060,563,7532.75,31.11,4557.64,14,1,2
532,1249423,1160943,664693,573,7514.75,31.86,4557.64,16,15,5
558,1566248,1487025,874418,588,7557.58,32.08,4557.64,18,5,9
556,2141436,2096250,1190327,568,7670.42,35.2,4557.64,22,6,3
611,426035,421891,260307,617,7703.17,33.9,4557.64,21,6,3
556,857055,846587,476523,563,7497.27,25.36,4557.64,21,13,3
370,15635,15195,5785,381,7861.25,15.98,3984.37,21,5,7
308,178805,171148,55072,322,7861.25,16.67,3984.37,15,11,7
358,384673,375878,137713,366,7861.25,16.7,3984.37,25,0,10
359,151935,146459,54545,372,7861.25,19.58,3984.37,5,17,3
275,94683,85002,26038,306,7861.25,18.05,3984.37,16,7,9
306,457117,434008,139878,322,7861.25,16.73,3984.37,25,3,5
337,653902,634062,220365,348,7861.25,16.55,3984.37,16,15,8
365,110164,106544,40210,377,7861.25,19.57,3984.37,9,11,4
347,703624,669306,244158,365,7861.25,20.85,3984.37,18,14,3
330,541697,530226,178760,337,7861.25,18.98,3984.37,10,1,1
322,2474754,2445998,796871,326,7861.25,20.76,3984.37,18,17,0
352,2735305,2669409,962827,361,7861.25,29.62,3984.37,27,5,2
372,3042468,2927713,1130473,386,7807.38,28.43,3984.37,16,0,2
371,2493788,2433328,925195,380,7813,27.84,3984.37,24,0,3
346,1062463,998251,367612,368,7861.25,27.22,3984.37,9,16,8
354,2221590,2087471,786443,377,7861.25,27.15,3984.37,10,9,2
362,339915,335005,123049,367,7861.25,23.13,3984.37,22,4,8
287,596868,511154,171301,335,7861.25,23.64,3984.37,0,3,2
310,935318,833646,289949,348,8092.25,19.99,3984.37,6,0,7
312,3118587,2694166,972999,361,7896.38,27.92,3984.37,19,11,3
621,302842,298689,188009,629,8243.08,44.46,4945.29,1,12,8
512,606249,592617,310399,524,7674.25,32.99,4945.29,6,16,10
675,266472,266073,179996,676,7863.67,46.09,4945.29,8,14,7
657,689827,688655,453169,658,8038.88,47.55,4945.29,29,12,9
707,1308938,1264095,924780,732,8212.25,47.83,4945.29,0,16,0
643,310949,306366,199791,652,7718.4,44.77,4945.29,5,8,5
648,689363,684438,446920,653,8240.42,39.88,4945.29,18,5,6
695,89750,89639,62377,696,8322.67,38.21,4945.29,11,17,3
659,80782,78800,53196,675,8324.92,44.18,4945.29,28,12,7
704,317460,315904,223587,708,8250.42,46.21,4945.29,9,0,2
558,367857,366052,205133,560,8101.25,34.79,4945.29,9,8,0
389,385925,369340,150239,407,7989.17,25.23,4945.29,12,4,6
616,620782,611218,382097,625,8099.17,39.53,4945.29,23,0,8
232,718077,514594,166594,324,8154.42,23.43,4945.29,20,9,4
357,19824,19619,7084,361,8189.42,25.98,4945.29,4,6,2
400,16270,16134,6511,404,8189.42,28.03,4945.29,29,15,0
440,17559,17363,7729,445,8159.83,33.32,4945.29,16,1,0
465,68675,66701,31953,479,8161.5,32.11,4945.29,10,17,3
737,21490,21269,15846,745,7597,39.41,4945.29,24,2,3
702,7993,7958,5610,705,7795.17,38.03,4945.29,8,10,7
725,334211,330732,242463,733,8195.42,45.24,4945.29,22,17,0
581,384438,370951,223276,602,8106.42,37.21,4945.29,23,16,8
664,283808,281338,188409,670,8146.83,46.78,4945.29,26,15,1
705,3562,3562,2511,705,7807.86,38.18,4945.29,21,17,2
691,296278,293258,204627,698,7601.58,40.74,4945.29,26,5,5
519,21350,20503,11081,540,7657.22,32.6,4945.29,8,0,10
365,5074,4719,1854,393,7738.67,37.84,3996.99,19,8,9
337,1100,1087,371,341,7738.67,11.82,3996.99,23,2,6
438,5295,5281,2319,439,7738.67,29.65,3996.99,6,11,8
311,1358,1353,423,313,7738.67,26.51,3996.99,22,8,8
493,69,68,34,500,7738.67,28.99,3996.99,19,6,3
309,6658,6591,2054,312,7738.67,17.27,3996.99,20,14,5
386,12292,12219,4748,389,7738.67,23.43,3996.99,10,9,7
447,287740,285191,128744,451,7630.33,28.86,3996.99,26,5,9
430,131580,130502,56584,434,7714,29.37,3996.99,28,13,6
532,200494,199020,106703,536,7873.67,29.78,3996.99,19,13,2
390,25012,24615,9754,396,7738.67,31.03,3996.99,25,12,4
367,82973,82154,30434,370,7738.67,24.03,3996.99,27,5,8
354,26369,26115,9324,357,7738.67,20.93,3996.99,22,13,10
386,53887,53314,20819,390,7738.67,20.93,3996.99,3,1,7
577,444464,442439,256573,580,7353.5,24.84,4323.04,26,16,8
527,423531,420455,222995,530,7353.5,24.21,4323.04,8,4,6
521,55983,55423,29147,526,7353.5,21.67,4323.04,28,16,4
585,14586,14511,8531,588,7353.5,24.82,4323.04,15,17,10
625,123322,122088,77129,632,7353.5,25.46,4323.04,11,10,8
409,88205,87984,36033,410,7353.5,12.77,4323.04,6,3,7
424,187412,186455,79439,426,7702.5,18.08,4323.04,30,6,3
586,1202559,1195361,704554,589,7167,34.28,4323.04,17,7,2
525,908811,886796,476888,538,7602.5,32.52,4323.04,15,5,7
558,39689,39539,22143,560,7353.5,27.96,4323.04,28,5,2
530,9144,9116,4847,532,7353.5,19.69,4323.04,29,15,0
604,463913,461086,280366,608,7470,31.11,4323.04,7,6,4
569,1241010,1214360,706318,582,7520,31.86,4323.04,15,16,10
586,1577723,1560964,925328,593,7219,32.08,4323.04,1,14,10
576,2152298,2098509,1238935,590,7286.5,35.2,4323.04,25,10,5
619,429190,424991,265708,625,7338.5,33.9,4323.04,11,13,10
570,870345,867733,496087,572,7226,25.36,4323.04,17,10,7
389,16095,15934,6258,393,7026.5,15.98,3692.43,2,4,10
319,176667,174900,56353,322,7026.5,16.67,3692.43,28,12,7
371,389129,381720,144266,378,7026.5,16.7,3692.43,23,3,4
368,159821,157489,58835,374,7026.5,19.58,3692.43,22,11,2
282,95014,86848,26796,309,7026.5,18.05,3692.43,0,2,7
335,521326,507034,174493,344,7026.5,16.73,3692.43,27,16,9
368,755413,747685,277683,371,7026.5,16.55,3692.43,0,3,5
376,109596,107347,41175,384,7026.5,19.57,3692.43,4,3,7
353,803056,770434,283473,368,7026.5,20.85,3692.43,3,14,9
335,639815,627309,214041,341,7026.5,18.98,3692.43,14,15,2
337,2608743,2582656,878572,340,7026.5,20.76,3692.43,5,5,1
380,2733580,2691075,1039377,386,7026.5,29.62,3692.43,18,15,1
385,3061433,2969520,1179595,397,6914.5,28.43,3692.43,22,4,0
373,2603178,2551114,972186,381,6939.5,27.84,3692.43,17,2,10
353,1075778,1031201,379432,368,7026.5,27.22,3692.43,22,8,7
367,2219952,2160415,814675,377,7026.5,27.15,3692.43,6,5,4
364,346793,343325,126173,368,7026.5,23.13,3692.43,27,17,10
301,594785,531049,179188,337,7026.5,23.64,3692.43,3,9,5
318,919822,836931,292923,350,6807,19.99,3692.43,0,2,1
345,3128269,2801942,1079738,385,7120,27.92,3692.43,28,1,4
630,310852,307743,195837,636,8094.5,44.46,4745.14,19,3,5
537,634613,622835,340914,547,7796.5,32.99,4745.14,16,9,2
685,265150,262499,181628,692,7920,46.09,4745.14,14,0,0
670,701539,700487,470031,671,7797.5,47.55,4745.14,25,8,10
732,1272114,1270843,931187,733,7761,47.83,4745.14,16,7,5
653,325719,325392,212695,654,7720.5,44.77,4745.14,22,1,6
655,710582,707029,465431,658,7599.5,39.88,4745.14,28,8,7
718,87412,87325,62762,719,7445.5,38.21,4745.14,25,17,2
675,78118,77962,52730,676,7513,44.18,4745.14,23,12,10
710,319112,318825,226570,711,7641.5,46.21,4745.14,22,2,6
572,365818,364903,209248,573,7175,34.79,4745.14,15,11,4
414,383899,382374,158905,416,6937.5,25.23,4745.14,12,1,5
629,618922,616440,389604,632,6600,39.53,4745.14,8,14,6
311,715315,686003,222602,324,7445.5,23.43,4745.14,19,11,1
365,18722,18535,6834,369,7445.5,25.98,4745.14,0,9,7
411,15742,15635,6470,414,7445.5,28.03,4745.14,26,8,4
456,16886,16752,7700,460,7445.5,33.32,4745.14,11,2,9
475,67209,66537,31924,480,7445.5,32.11,4745.14,26,1,2
786,20885,20843,16416,788,7062.5,39.41,4745.14,13,10,0
705,7763,7732,5473,708,7287.5,38.03,4745.14,16,10,9
740,333190,332508,246581,742,7468.5,45.24,4745.14,1,16,7
597,377244,373472,225215,603,7331,37.21,4745.14,27,5,10
670,278315,276088,186471,675,7387.5,46.78,4745.14,4,8,4
712,3497,3497,2490,712,7350,38.18,4745.14,30,13,7
698,299257,298659,208881,699,7337.5,40.74,4745.14,13,4,1
541,23146,22452,12522,558,7337.5,32.6,4745.14,10,13,8
386,4950,4851,1911,394,7900,37.84,4003.03,3,17,6
340,1049,1035,357,345,7900,11.82,4003.03,29,13,10
440,5124,5073,2255,445,7900,29.65,4003.03,29,2,8
324,1380,1380,447,324,7900,26.51,4003.03,9,6,5
507,67,67,34,507,7900,28.99,4003.03,11,16,1
311,6696,6663,2082,312,7900,17.27,4003.03,11,9,4
388,12520,12417,4858,391,7900,23.43,4003.03,30,14,1
384,285879,258369,109778,425,7900,28.86,4003.03,14,9,1
387,130090,122815,50345,410,7900,29.37,4003.03,5,5,1
537,198117,197198,106389,540,7900,29.78,4003.03,4,5,10
393,24967,24784,9812,396,7900,31.03,4003.03,26,0,7
355,80867,79814,28708,360,7900,24.03,4003.03,23,16,5
356,25348,25181,9024,358,7900,20.93,4003.03,23,14,8
390,52342,51295,20413,398,7900,20.93,4003.03,28,3,0
577,444464,442439,256573,580,7353.5,24.84,4323.04,22,0,6
